671,莘庄,莘城公寓,4室1厅,NaN,约20㎡,2楼,独立阳台,2260
672,高青路,博学家园,4室1厅,距9号线松江新城站750米,约13㎡,11楼,NaN,2430
673,御桥,民康苑,4室1厅,NaN,约12㎡,5楼,NaN,1890
674,川沙,界龙新世纪公寓,4室2厅,"距1号线,5号线莘庄站900米",约25㎡,5楼,NaN,1790
675,北洋泾路,洋泾花园城,3室1厅,NaN,约23㎡,5楼,独立阳台,2930
676,云山路,军官公寓,4室1厅,"距1号线,5号线莘庄站900米",约14㎡,8楼,自采暖,2360
677,云山路,军官公寓,4室1厅,NaN,约11㎡,8楼,自采暖,2230
678,漕宝路,钦州大厦,3室1厅,"距1号线,5号线莘庄站900米",约13㎡,10楼,NaN,2690
679,祁连山南路,泰宸景苑,4室1厅,NaN,约22㎡,6楼,独立卫生间独立淋浴,3260
680,祁连山南路,泰宸景苑,4室1厅,"距1号线,5号线莘庄站900米",约23㎡,6楼,独立阳台,2830
681,顾唐路,阳光苑,3室1厅,NaN,约13㎡,2楼,NaN,2060
682,顾唐路,阳光苑,3室1厅,距9号线顾唐路站950米,约19㎡,2楼,独立阳台,2360
683,银都路,金都花好悦园,3室1厅,NaN,约16㎡,5楼,NaN,1960
684,秀沿路,美林小城,3室1厅,距9号线顾唐路站950米,约17㎡,10楼,NaN,1690
685,松江新城,明丰公寓,3室1厅,NaN,约16㎡,1楼,独立阳台,1690
686,松江新城,明丰公寓,3室1厅,距5号线银都路站850米,约16㎡,1楼,NaN,1690
687,松江新城,明丰公寓,3室1厅,NaN,约19㎡,1楼,独立阳台,1860
688,江湾镇,仁德路67弄10支弄小区,2室1厅,距11号线秀沿路站4150米,约20㎡,5楼,独立阳台,2660
689,江湾镇,仁德路67弄10支弄小区,2室1厅,NaN,约16㎡,5楼,NaN,2490
690,漕溪路,漕溪一村,3室1厅,距9号线松江新城站350米,约20㎡,3楼,NaN,3060
691,漕溪路,漕溪一村,3室1厅,NaN,约22㎡,3楼,独立阳台,3260
692,漕溪路,漕溪一村,3室1厅,距9号线松江新城站350米,约18㎡,3楼,NaN,3160
693,春申路,东苑利华苑,3室1厅,NaN,约16㎡,3楼,NaN,2190
694,江湾镇,逸仙二村,2室1厅,距9号线松江新城站350米,约12㎡,2楼,NaN,2790
695,江湾镇,逸仙二村,2室1厅,NaN,约21㎡,2楼,独立阳台,3090
696,上海游泳馆,明佳苑,3室1厅,距3号线江湾镇站250米,约15㎡,12楼,NaN,3090
697,九亭,五洲云景花苑,3室1厅,NaN,约15㎡,2楼,NaN,1990
698,张江路,孙桥花苑,3室1厅,距3号线江湾镇站250米,约20㎡,6楼,独立阳台,2190
699,浦三路,未来域城（电梯）,4室1厅,NaN,约17㎡,2楼,独立阳台,2560
700,泗泾,绿地香缇,3室1厅,距3号线漕溪路站400米,约10㎡,9楼,NaN,1660
701,泗泾,绿地香缇,3室1厅,NaN,约16㎡,9楼,独立阳台,1990
702,春申路,绿水家园,3室1厅,距9号线泗泾站1000米,约13㎡,1楼,NaN,1960
703,芳华路,锦绣一方名苑,4室1厅,NaN,约24㎡,5楼,独立卫生间独立淋浴,3330
704,芳华路,锦绣一方名苑,4室1厅,距5号线春申路站200米,约17㎡,5楼,NaN,2530
705,紫藤路,华景花苑,3室1厅,NaN,约22㎡,4楼,独立阳台,2660
706,大柏树,望隆苑,3室1厅,距7号线芳华路站1050米,约16㎡,5楼,NaN,2590
707,世纪公园,花木苑（楼梯）,4室1厅,NaN,约25㎡,1楼,NaN,2790
708,世纪公园,花木苑（楼梯）,4室1厅,距7号线芳华路站1050米,约14㎡,1楼,NaN,2790
709,世纪公园,花木苑（楼梯）,4室1厅,NaN,约12㎡,1楼,NaN,2690
710,世纪公园,花木苑（楼梯）,4室1厅,距10号线紫藤路站650米,约11㎡,1楼,NaN,2590
711,周浦,双秀西园,4室1厅,NaN,约17㎡,2楼,NaN,1560
712,周浦,双秀西园,4室1厅,距3号线大柏树站700米,约15㎡,2楼,NaN,1490
713,新村路,香泉小区,3室1厅,NaN,约15㎡,2楼,NaN,2530
714,华夏东路,上浦小区,3室1厅,距2号线世纪公园站650米,约14㎡,5楼,独立阳台,1660
715,华夏东路,上浦小区,3室1厅,NaN,约15㎡,5楼,NaN,1690
716,华夏东路,上浦小区,3室1厅,距2号线世纪公园站650米,约20㎡,5楼,独立阳台,1890
717,佘山,清泉警苑,4室1厅,NaN,约21㎡,6楼,独立卫生间独立淋浴自采暖,2260
718,金桥路,蝶恋园,4室1厅,距2号线世纪公园站650米,约14㎡,6楼,NaN,2260
719,金桥路,蝶恋园,4室1厅,NaN,约17㎡,6楼,NaN,2390
720,金桥路,蝶恋园,4室1厅,距2号线世纪公园站650米,约56㎡,6楼,NaN,2630
721,上海儿童医学中心,爱家亚洲花园,3室1厅,NaN,约17㎡,12楼,NaN,2860
722,泗泾,金港花园（公寓）,3室1厅,距6号线上海儿童医学中心站1250米,约22㎡,4楼,独立阳台,1990
723,云山路,军官公寓,3室1厅,NaN,约22㎡,10楼,NaN,2930
724,云山路,军官公寓,3室1厅,距9号线泗泾站850米,约18㎡,10楼,独立阳台,2790
725,云山路,军官公寓,3室1厅,NaN,约16㎡,10楼,NaN,2690
726,徐家汇,南溪公寓,3室1厅,距6号线云山路站1350米,约19㎡,5楼,独立阳台,3670
727,北洋泾路,东方城市公寓,4室1厅,NaN,约15㎡,3楼,NaN,2990
728,北洋泾路,东方城市公寓,4室1厅,距6号线云山路站1350米,约25㎡,3楼,独立卫生间独立淋浴,3990
729,北洋泾路,东方城市公寓,4室1厅,NaN,约13㎡,3楼,NaN,2890
730,北洋泾路,东方城市公寓,4室1厅,距6号线云山路站1350米,约22㎡,3楼,NaN,3390
731,沈杜公路,滨浦新苑九村,3室1厅,NaN,约20㎡,6楼,独立阳台,1730
732,北桥,上良小区,2室1厅,距4号线上海体育场站500米,约14㎡,1楼,NaN,1890
733,春申路,沁春园二村,3室1厅,NaN,约21㎡,4楼,独立阳台,1790
734,北蔡,海东公寓,3室1厅,距6号线北洋泾路站900米,约13㎡,2楼,NaN,2330
735,枫桥路,常高公寓,4室1厅,NaN,约21㎡,24楼,独立阳台,3090
736,杨高中路,绿地泾南公寓,4室1厅,距6号线北洋泾路站900米,约10㎡,1楼,NaN,2490
737,泗泾,西南名苑,4室1厅,NaN,约14㎡,8楼,独立阳台自采暖,1690
738,泗泾,西南名苑,4室1厅,距6号线北洋泾路站900米,约20㎡,8楼,自采暖,1930
739,泗泾,西南名苑,4室1厅,NaN,约26㎡,8楼,独立阳台自采暖,2030
740,漕宝路,西雅图嘉萱苑,4室1厅,距6号线北洋泾路站900米,约16㎡,1楼,NaN,3090
741,漕宝路,西雅图嘉萱苑,4室1厅,NaN,约23㎡,1楼,独立卫生间独立淋浴,3890
742,漕宝路,西雅图嘉萱苑,4室1厅,"距1号线,12号线漕宝路站300米",约13㎡,1楼,NaN,2890
743,上海南站,老沪闵路439弄小区,2室1厅,NaN,约11㎡,5楼,NaN,2690
744,伊犁路,东航明珠小区,3室1厅,"距1号线,12号线漕宝路站300米",约14㎡,1楼,独立阳台,2860
745,行知路,康泰新城,4室1厅,NaN,约15㎡,3楼,NaN,2190
746,佘山,清泉警苑,4室1厅,"距1号线,3号线上海南站站750米",约21㎡,4楼,独立卫生间独立淋浴自采暖,2190
747,佘山,清泉警苑,4室1厅,NaN,约13㎡,4楼,自采暖,1590
748,松江体育中心,人乐小区,2室1厅,距10号线伊犁路站800米,约15㎡,5楼,NaN,1690
749,松江体育中心,人乐小区,2室1厅,NaN,约16㎡,5楼,NaN,1790
750,云山路,黄山始信苑,3室1厅,距7号线行知路站1600米,约19㎡,4楼,独立阳台,2690
751,云山路,黄山始信苑,3室1厅,NaN,约19㎡,4楼,NaN,2690
752,御桥,民乐苑,3室1厅,距9号线佘山站1000米,约11㎡,4楼,NaN,1890
753,世纪大道,福山小区,3室1厅,NaN,约10㎡,15楼,NaN,2960
754,世纪大道,福山小区,3室1厅,距9号线佘山站1000米,约20㎡,15楼,独立阳台,3590
755,龙漕路,龙兆苑,4室1厅,NaN,约23㎡,2楼,NaN,3590
756,龙漕路,龙兆苑,4室1厅,距9号线松江体育中心站700米,约17㎡,2楼,NaN,3260
757,龙漕路,龙兆苑,4室1厅,NaN,约11㎡,2楼,NaN,3030
758,赤峰路,凉城路68弄小区,4室1厅,距9号线松江体育中心站700米,约22㎡,13楼,独立阳台,2990
759,赤峰路,凉城路68弄小区,4室1厅,NaN,约15㎡,13楼,NaN,2530
760,淞发路,长江路780弄,2室1厅,距6号线云山路站650米,约20㎡,5楼,独立阳台,2490
761,祁连山南路,建德花园玫瑰苑,3室1厅,NaN,约45㎡,1楼,独立阳台,2960
762,九亭,英伦风尚,3室1厅,距13号线祁连山南路站650米,约18㎡,10楼,NaN,2060
763,富锦路,远洋香奈,4室1厅,NaN,约13㎡,14楼,NaN,1760
764,唐镇,瀚盛家园,3室1厅,距9号线九亭站1550米,约22㎡,4楼,独立阳台,2360
765,唐镇,瀚盛家园,3室1厅,NaN,约16㎡,4楼,NaN,2130
766,唐镇,瀚盛家园,3室1厅,距1号线富锦路站200米,约12㎡,4楼,NaN,1860
767,九亭,复地九月,4室1厅,NaN,约12㎡,12楼,NaN,2090
768,九亭,复地九月,4室1厅,距2号线唐镇站1400米,约22㎡,12楼,独立阳台,2630
769,蓝村路,峨海小区,4室1厅,NaN,约19㎡,5楼,独立阳台,3490
770,蓝村路,峨海小区,4室1厅,距2号线唐镇站1400米,约16㎡,5楼,NaN,3290
771,蓝村路,峨海小区,4室1厅,NaN,约12㎡,5楼,NaN,3060
772,蓝村路,峨海小区,4室1厅,距2号线唐镇站1400米,约15㎡,5楼,NaN,3190
773,巨峰路,双桥小区,4室1厅,NaN,约17㎡,2楼,NaN,2330
774,巨峰路,双桥小区,4室1厅,距9号线九亭站1100米,约21㎡,2楼,独立阳台,2460
775,宝安公路,和家欣苑,3室1厅,NaN,约17㎡,14楼,独立阳台,1860
776,莘庄,莘城公寓,5室1厅,距9号线九亭站1100米,约16㎡,9楼,NaN,2090
777,北中路,莲琼苑,3室1厅,NaN,约13㎡,3楼,NaN,2180
778,芳华路,龙港新村,4室1厅,"距4号线,6号线蓝村路站400米",约22㎡,3楼,NaN,2530
779,北中路,莲溪六村,4室1厅,NaN,约10㎡,5楼,NaN,1960
780,世纪公园,锦绣花木公寓,3室1厅,"距4号线,6号线蓝村路站400米",约15㎡,5楼,NaN,2960
781,莘庄,名都新城一期至四期,3室1厅,NaN,约12㎡,17楼,NaN,2130
782,北洋泾路,中星海上景庭,5室1厅,"距1号线,5号线莘庄站600米",约11㎡,12楼,NaN,2560
783,北洋泾路,中星海上景庭,5室1厅,NaN,约14㎡,12楼,NaN,2730
784,华夏东路,舒馨北苑,4室1厅,距6号线北洋泾路站400米,约14㎡,2楼,NaN,1690
785,华夏东路,舒馨北苑,4室1厅,NaN,约20㎡,2楼,独立卫生间独立淋浴,2230
786,华夏东路,舒馨北苑,4室1厅,距6号线北洋泾路站400米,约23㎡,2楼,独立阳台,1960
787,华夏东路,舒馨北苑,4室1厅,NaN,约15㎡,2楼,NaN,1760
788,莘庄,莘城公寓,4室1厅,距2号线华夏东路站1400米,约15㎡,5楼,独立阳台,1990
789,民生路,东珂花苑,4室1厅,NaN,约12㎡,12楼,NaN,2860
790,民生路,东珂花苑,4室1厅,距2号线华夏东路站1400米,约22㎡,12楼,独立阳台,3330
791,民生路,东珂花苑,4室1厅,NaN,约16㎡,12楼,NaN,3090
792,民生路,东珂花苑,4室1厅,距2号线华夏东路站1400米,约23㎡,12楼,独立阳台,3330
793,上海体育场,电影华苑,4室1厅,NaN,约14㎡,15楼,NaN,3230
794,上海体育场,电影华苑,4室1厅,距2号线华夏东路站1400米,约21㎡,15楼,独立卫生间独立淋浴独立阳台,4190
795,上海体育场,电影华苑,4室1厅,NaN,约17㎡,15楼,独立阳台,3430
796,顾戴路,平阳绿家园,4室1厅,"距1号线,5号线莘庄站900米",约16㎡,6楼,NaN,2530
797,顾戴路,平阳绿家园,4室1厅,NaN,约16㎡,6楼,NaN,2430
798,北中路,莲溪二村,4室1厅,距6号线民生路站350米,约21㎡,5楼,独立阳台,2330
799,虹桥路,锦海大厦,3室1厅,NaN,约12㎡,30楼,NaN,3090
800,虹桥路,锦海大厦,3室1厅,距6号线民生路站350米,约23㎡,30楼,独立阳台,3590
801,上海西站,嘉发公寓,3室1厅,NaN,约17㎡,4楼,NaN,2760
802,刘行,好日子大家园A区,4室1厅,距11号线上海西站站300米,约14㎡,5楼,NaN,1560
803,刘行,好日子大家园A区,4室1厅,NaN,约14㎡,5楼,NaN,1590
804,浦三路,浦发绿城南院-850弄,3室1厅,距7号线刘行站650米,约13㎡,1楼,NaN,1890
805,浦三路,浦发绿城南院-850弄,3室1厅,NaN,约18㎡,1楼,NaN,2230
806,浦三路,浦发绿城南院-850弄,3室1厅,距7号线刘行站650米,约40㎡,1楼,独立阳台,2360
807,上海西站,万里名轩,4室1厅,NaN,约14㎡,3楼,NaN,2430
808,上海西站,万里名轩,4室1厅,距11号线浦三路站700米,约20㎡,3楼,独立卫生间独立淋浴,3090
809,外环路,东方御花园北区,5室1厅,NaN,约11㎡,5楼,NaN,1990
810,御桥,颐盛云锦苑,3室1厅,距11号线浦三路站700米,约16㎡,6楼,NaN,1860
811,周浦,双秀家园-北园,2室1厅,NaN,约11㎡,2楼,NaN,1590
812,周浦,双秀家园-北园,2室1厅,距11号线浦三路站700米,约20㎡,2楼,独立阳台,1890
813,上海体育场,爱乐大厦,4室1厅,NaN,约15㎡,9楼,NaN,3230
814,上海体育场,爱乐大厦,4室1厅,距11号线上海西站站900米,约11㎡,9楼,NaN,2960
815,上海体育场,爱乐大厦,4室1厅,NaN,约17㎡,9楼,独立阳台,3290
816,沪南公路,康桥半岛,4室1厅,距11号线上海西站站900米,约24㎡,7楼,独立阳台,2090
817,上海西站,万里真金苑,3室1厅,NaN,约20㎡,4楼,独立阳台,2790
818,上海西站,万里真金苑,3室1厅,距1号线外环路站1200米,约15㎡,4楼,NaN,2560
819,上海西站,万里真金苑,3室1厅,NaN,约13㎡,4楼,NaN,2490
820,石龙路,东泉小区,3室1厅,距11号线御桥站1100米,约13㎡,2楼,NaN,2390
821,大华三路,水岸蓝桥（公寓）,2室1厅,NaN,约21㎡,16楼,独立阳台,3190
822,徐家汇,金轩公寓,3室1厅,距7号线大华三路站1350米,约10㎡,5楼,NaN,2890
823,世纪公园,牡丹小区（浦东）,3室1厅,NaN,约16㎡,3楼,NaN,2690
824,松江大学城,绿地蔷薇九里,3室1厅,距4号线上海体育场站500米,约16㎡,6楼,NaN,1830
825,上海体育场,龙山新村,4室2厅,NaN,约8㎡,5楼,NaN,2460
826,上海体育场,龙山新村,4室2厅,距2号线世纪公园站600米,约22㎡,5楼,NaN,3430
827,上海体育场,龙山新村,4室2厅,NaN,约24㎡,5楼,NaN,3430
828,世纪公园,花木苑（楼梯）,4室1厅,距9号线松江大学城站1100米,约12㎡,4楼,NaN,2590
829,李子园,恒盛鼎城华公馆,3室1厅,NaN,约13㎡,18楼,独立阳台,2160
830,虹桥路,虹桥中山广场,4室1厅,距4号线上海体育场站150米,约26㎡,13楼,独立卫生间独立淋浴独立阳台,4390
831,虹桥路,虹桥中山广场,4室1厅,NaN,约10㎡,13楼,NaN,2990
832,广兰路,樟盛苑,2室1厅,距4号线上海体育场站150米,约17㎡,8楼,独立阳台自采暖,2790
833,塘桥,仁恒广场,4室1厅,NaN,约18㎡,3楼,NaN,3090
834,塘桥,仁恒广场,4室1厅,距4号线上海体育场站150米,约11㎡,3楼,NaN,2790
835,塘桥,仁恒广场,4室1厅,NaN,约22㎡,3楼,独立阳台,3190
836,锦绣路,锦博苑,4室1厅,距2号线世纪公园站650米,约11㎡,3楼,NaN,2230
837,锦绣路,锦博苑,4室1厅,NaN,约18㎡,3楼,NaN,2590
838,锦绣路,锦博苑,4室1厅,距11号线李子园站1000米,约19㎡,3楼,独立阳台,2660
839,杨高北路,东陆新村七街坊,3室1厅,NaN,约19㎡,3楼,NaN,2460
840,锦绣路,莲文苑,3室1厅,"距3号线,4号线,10号线虹桥路站350米",约16㎡,4楼,NaN,2590
841,世纪公园,金桂小区,4室1厅,NaN,约21㎡,5楼,独立阳台,3060
842,东宝兴路,宝通公寓,3室1厅,距2号线世纪公园站250米,约8㎡,11楼,NaN,2690
843,东宝兴路,宝通公寓,3室1厅,NaN,约20㎡,11楼,独立阳台,3490
844,泗泾,江川二村北区,3室1厅,距3号线东宝兴路站350米,约17㎡,2楼,独立阳台,1730
845,民生路,巨杨小区,2室1厅,NaN,约21㎡,6楼,独立阳台,3390
846,民生路,巨杨小区,2室1厅,距3号线东宝兴路站350米,约10㎡,6楼,NaN,2890
847,世纪公园,花木苑（楼梯）,4室1厅,NaN,约15㎡,2楼,NaN,2860
848,曹路,龚路新城,4室1厅,距9号线泗泾站900米,约15㎡,1楼,NaN,1660
849,九亭,知雅汇（公寓）,3室1厅,NaN,约17㎡,3楼,NaN,1990
850,东川路,鹤北新苑,3室1厅,距6号线民生路站350米,约15㎡,4楼,NaN,1590
851,东川路,鹤北新苑,3室1厅,NaN,约17㎡,4楼,NaN,1760
852,石龙路,东泉小区,2室1厅,距6号线民生路站350米,约19㎡,4楼,独立阳台,2960
853,张江路,申城佳苑,4室1厅,NaN,约10㎡,4楼,NaN,1720
854,御桥,康桥花园,3室1厅,距2号线世纪公园站650米,约16㎡,4楼,NaN,2000
855,徐家汇,实业公寓,3室1厅,NaN,约15㎡,8楼,独立阳台,3290
856,三林东,品新苑,4室1厅,距9号线曹路站1350米,约15㎡,2楼,NaN,2060
857,上海儿童医学中心,东方龙苑,3室1厅,NaN,约25㎡,3楼,独立阳台,3230
858,泗泾,金港花园（公寓）,3室1厅,距9号线九亭站1700米,约20㎡,2楼,独立卫生间独立淋浴,2290
859,云山路,金樟花苑,4室1厅,NaN,约12㎡,10楼,NaN,2090
860,云山路,金樟花苑,4室1厅,距5号线东川路站500米,约17㎡,10楼,NaN,2290
861,上海儿童医学中心,东方名筑,3室1厅,NaN,约22㎡,1楼,独立卫生间独立淋浴,3890
862,上海儿童医学中心,东方名筑,3室1厅,距6号线上海儿童医学中心站650米,约12㎡,1楼,NaN,2790
863,锦绣路,文化馨苑,4室1厅,NaN,约13㎡,3楼,NaN,2360
864,德平路,龙居大厦,3室1厅,距6号线上海儿童医学中心站650米,约19㎡,7楼,独立阳台集中供暖,3130
865,德平路,龙居大厦,3室1厅,NaN,约16㎡,7楼,集中供暖,2790
866,德平路,龙居大厦,3室1厅,距7号线锦绣路站550米,约21㎡,7楼,独立阳台集中供暖,3130
867,广兰路,申城佳苑一期b块,3室1厅,NaN,约14㎡,14楼,NaN,2090
868,巨峰路,双桥小区,3室1厅,距6号线德平路站1650米,约20㎡,5楼,独立阳台,2190
869,御桥,民康苑,3室1厅,NaN,约10㎡,18楼,NaN,1850
870,金桥路,金台三居,3室1厅,距6号线德平路站1650米,约21㎡,5楼,独立阳台,2460
871,川沙,见龙苑,4室1厅,NaN,约25㎡,4楼,独立阳台,1960
872,长江南路,美岸栖庭（高层）,3室1厅,距6号线德平路站1650米,约21㎡,2楼,NaN,2760
873,芳芯路,龙沟新苑（电梯）,3室1厅,NaN,约15㎡,3楼,NaN,2090
874,上海体育馆,裕德大厦,3室1厅,距2号线广兰路站3100米,约13㎡,2楼,NaN,2930
875,上海西站,万里名轩,4室1厅,NaN,约24㎡,5楼,独立阳台,2730
876,巨峰路,双桥小区,3室1厅,"距6号线,12号线巨峰路站850米",约16㎡,5楼,NaN,2290
877,芳华路,东城新村,3室1厅,NaN,约11㎡,2楼,NaN,2290
878,华夏东路,明珠小区（华夏东路）,3室2厅,距11号线御桥站450米,约20㎡,6楼,独立阳台,1860
879,华夏东路,合欢公寓,4室1厅,NaN,约17㎡,5楼,NaN,1790
880,松江大学城,龙湖好望山（公寓）,4室2厅,距6号线金桥路站1050米,约18㎡,9楼,独立阳台中央空调,1890
881,中山北路,锦福公寓,4室1厅,NaN,约27㎡,2楼,独立阳台,3690
882,七宝,万科城市花园(上海),4室1厅,距1号线中山北路站450米,约16㎡,9楼,NaN,2390
883,九亭,英伦风尚,4室1厅,NaN,约13㎡,3楼,NaN,1860
884,泗泾,金港花园（公寓）,4室1厅,距9号线中春路站700米,约23㎡,2楼,独立卫生间独立淋浴,2260
885,松江大学城,安琪花苑(公寓),4室1厅,NaN,约26㎡,2楼,独立卫生间独立淋浴,2030
886,九亭,九城湖滨国际,3室1厅,距9号线九亭站1550米,约22㎡,1楼,独立阳台,2160
887,九亭,九城湖滨国际,3室1厅,NaN,约16㎡,1楼,NaN,1990
888,九亭,九城湖滨国际,3室1厅,距9号线泗泾站850米,约12㎡,1楼,NaN,1760
889,中兴路,昆泰大厦,4室1厅,NaN,约15㎡,9楼,NaN,3090
890,中兴路,昆泰大厦,4室1厅,距9号线松江大学城站1500米,约14㎡,9楼,NaN,2960
891,曹路,银丰苑,2室1厅,NaN,约15㎡,6楼,独立阳台,1930
892,曹路,银丰苑,2室1厅,距9号线九亭站1300米,约15㎡,6楼,NaN,2030
893,顾村公园,文宝苑,3室1厅,NaN,约14㎡,10楼,NaN,1730
894,松江新城,明丰公寓,3室1厅,距9号线九亭站1300米,约9㎡,4楼,NaN,1330
895,淞发路,长江路440弄,2室1厅,NaN,约18㎡,2楼,独立阳台,2590
896,淞发路,长江路440弄,2室1厅,距9号线九亭站1300米,约14㎡,2楼,NaN,2390
897,华夏东路,上浦小区,4室1厅,NaN,约23㎡,4楼,独立阳台,1790
898,大渡河路,怒江苑,3室1厅,距8号线中兴路站1065050米,约12㎡,3楼,NaN,2490
899,大渡河路,怒江苑,3室1厅,NaN,约16㎡,3楼,NaN,2730
900,大渡河路,怒江苑,3室1厅,距8号线中兴路站1065050米,约18㎡,3楼,独立阳台,2830
901,泗泾,江川二村北区,3室1厅,NaN,约15㎡,3楼,NaN,1590
902,七莘路,黎安四村,3室1厅,距9号线泗泾站900米,约19㎡,4楼,NaN,2360
903,七莘路,黎安四村,3室1厅,NaN,约20㎡,4楼,独立阳台,2360
904,九亭,九亭明珠苑,3室1厅,距12号线虹莘路站950米,约19㎡,5楼,独立阳台,2260
905,九亭,九亭明珠苑,3室1厅,NaN,约17㎡,5楼,NaN,2160
906,水城路,金虹大厦,3室1厅,距12号线虹莘路站950米,约18㎡,2楼,独立阳台,2860
907,水城路,金虹大厦,3室1厅,NaN,约16㎡,2楼,NaN,2760
908,水城路,金虹大厦,3室1厅,距9号线九亭站1300米,约13㎡,2楼,NaN,2560
909,石龙路,天龙苑,3室1厅,NaN,约17㎡,4楼,NaN,2660
910,石龙路,天龙苑,3室1厅,距9号线九亭站1300米,约13㎡,4楼,NaN,2460
911,李子园,中鼎豪园,4室1厅,NaN,约16㎡,1楼,中央空调,2260
912,龙溪路,华光花园,4室1厅,距10号线水城路站1900米,约29㎡,5楼,独立阳台,3060
913,龙溪路,华光花园,4室1厅,NaN,约21㎡,5楼,独立卫生间,3330
914,祁连山南路,金沙雅苑（一期）,3室1厅,距10号线水城路站1900米,约14㎡,2楼,NaN,2630
915,淞发路,长宏新苑,2室1厅,NaN,约12㎡,4楼,NaN,2330
916,淞发路,长宏新苑,2室1厅,距10号线水城路站1900米,约21㎡,4楼,独立阳台,2630
917,莲花路,南方城,3室1厅,NaN,约14㎡,4楼,NaN,2590
918,南翔,嘉宝新园,4室2厅,距3号线石龙路站400米,约19㎡,5楼,NaN,1860
919,九亭,英伦风尚,4室1厅,NaN,约13㎡,2楼,NaN,1830
920,九亭,英伦风尚,4室1厅,距3号线石龙路站400米,约22㎡,2楼,独立阳台,2190
921,九亭,英伦风尚,4室1厅,NaN,约18㎡,2楼,NaN,2060
922,高青路,博学家园,3室1厅,距9号线九亭站1550米,约20㎡,5楼,独立阳台,2760
923,高青路,博学家园,3室1厅,NaN,约14㎡,5楼,NaN,2490
924,九亭,摩卡小城,4室1厅,距6号线高青路站400米,约17㎡,4楼,NaN,1990
925,顾村公园,海尚菊园-北区,2室1厅,NaN,约18㎡,1楼,独立阳台,2090
926,顾村公园,海尚菊园-北区,2室1厅,距6号线高青路站400米,约15㎡,1楼,NaN,1790
927,洞泾,百鸟苑,3室1厅,NaN,约14㎡,2楼,NaN,1660
928,北洋泾路,洋泾花园城,3室1厅,距9号线九亭站1350米,约12㎡,3楼,NaN,2630
929,北洋泾路,洋泾花园城,3室1厅,NaN,约16㎡,3楼,NaN,2860
930,北洋泾路,洋泾花园城,3室1厅,距7号线顾村公园站1200米,约22㎡,3楼,独立阳台,3160
931,徐家汇,南丹路128弄,4室1厅,NaN,约14㎡,6楼,NaN,2830
932,徐家汇,南丹路128弄,4室1厅,距7号线顾村公园站1200米,约17㎡,6楼,独立阳台,2990
933,淞发路,长宏新苑,2室1厅,NaN,约12㎡,3楼,NaN,2190
934,联航路,景舒苑九村,3室1厅,距9号线洞泾站600米,约15㎡,1楼,NaN,1660
935,联航路,景舒苑九村,3室1厅,NaN,约18㎡,1楼,独立阳台,1830
936,德平路,龙居大厦,4室1厅,距6号线北洋泾路站800米,约19㎡,7楼,独立阳台自采暖,3030
937,德平路,龙居大厦,4室1厅,NaN,约10㎡,7楼,自采暖,2490
938,德平路,龙居大厦,4室1厅,距6号线北洋泾路站800米,约23㎡,7楼,独立卫生间独立淋浴独立阳台,3630
939,德平路,龙居大厦,4室1厅,NaN,约20㎡,7楼,独立阳台自采暖,3060
940,联航路,景舒苑-六村,3室1厅,距6号线北洋泾路站800米,约22㎡,5楼,独立阳台,1730
941,联航路,景舒苑-六村,3室1厅,NaN,约16㎡,5楼,NaN,1560
942,金海路,丰舍西苑,4室1厅,距8号线联航路站1900米,约14㎡,1楼,NaN,2090
943,金海路,丰舍西苑,4室1厅,NaN,约10㎡,1楼,NaN,1760
944,莘庄,新梅莘苑,4室1厅,距12号线金海路站2600米,约19㎡,12楼,独立阳台,2330
945,金海路,丰舍西苑,4室1厅,NaN,约10㎡,6楼,NaN,1760
946,龙阳路,万邦都市花园,4室1厅,距12号线金海路站2600米,约25㎡,5楼,独立阳台,3630
947,李子园,明丰世纪苑,3室1厅,NaN,约24㎡,1楼,独立阳台,2690
948,松江新城,江诚苑,3室1厅,距5号线春申路站550米,约21㎡,3楼,独立阳台,1790
949,杨高中路,桃林小区,4室1厅,NaN,约17㎡,2楼,独立阳台,3060
950,泗泾,西南名苑,3室1厅,距12号线金海路站2600米,约15㎡,5楼,NaN,1890
951,龙柏新村,佳信花苑,5室1厅,NaN,约16㎡,6楼,独立卫生间独立淋浴,2830
952,龙柏新村,佳信花苑,5室1厅,"距2号线,7号线,16号线龙阳路站450米",约13㎡,6楼,独立卫生间独立淋浴,2660
953,松江新城,建设花园,4室1厅,NaN,约23㎡,5楼,独立卫生间独立淋浴,2090
954,金京路,佳虹小区,2室1厅,距11号线李子园站800米,约22㎡,6楼,独立阳台,2890
955,金京路,佳虹小区,2室1厅,NaN,约16㎡,6楼,NaN,2560
956,洞泾,庄泾苑,4室1厅,距9号线松江新城站600米,约19㎡,3楼,独立卫生间独立淋浴,1890
957,大柏树,秀苑小区,3室1厅,NaN,约21㎡,20楼,NaN,2990
958,大柏树,秀苑小区,3室1厅,距9号线杨高中路站450米,约11㎡,20楼,NaN,2430
959,大柏树,秀苑小区,3室1厅,NaN,约23㎡,20楼,独立阳台,3060
960,周浦,汇华花园,3室1厅,距9号线泗泾站650米,约23㎡,3楼,独立阳台,1860
961,周浦,汇华花园,3室1厅,NaN,约16㎡,3楼,NaN,1690
962,周浦,汇华花园,3室1厅,距16号线周浦东站3200米,约15㎡,3楼,NaN,1590
